"kod_kraja" "obvod" "kod_okresu" "kod_obce" "obec" "pocet_hlasov" "OlanoNova_hlasy" "OlanoNova_percent" "SmeRodina_hlasy" "SmeRodina_percent" "Most_hlasy" "Most_percent" "SNS_hlasy" "SNS_percent" "SMER_hlasy" "SMER_percent" "KDH_hlasy" "KDH_percent" "LSNS_hlasy" "LSNS_percent" "Siet_hlasy" "Siet_percent" "SMK_hlasy" "SMK_percent" "SaS_hlasy" "SaS_percent" "mladi" "zaklad.stred" "mladiXvzdel" "zakladne_vzdelanie_." "bez_vzdelania_." "obyvatelov2004" "pocet_obyvatelov_2014" "rozdiel_obyvatelov" "perce_rozdiel_obyv_2014_ku2004" "vek65v" "madarska_narodnost" "rim_kat" "vek0_14" "vs_vzdelanie_mgr" "perc_romov" "prirastok_romov" "per_uoz" "lng" "lat"
"2869" "KSK" "Trebišov" 811 528421 "Kazimír" 382 28 7.32 32 8.37 11 2.87 24 6.28 152 39.79 57 14.92 24 6.28 22 5.75 0 0 12 3.14 7.81 68.06 531.5486 16.72 17.77 881 858 -23 -2.61 12.66 0.23 63.41 16.38 4.65 0 0 7.81 21.5840978 48.5269248
"2871" "KSK" "Trebišov" 811 528439 "Kožuchov" 112 7 6.25 2 1.78 1 0.89 3 2.67 69 61.6 3 2.67 7 6.25 3 2.67 0 0 7 6.25 7.39 66.67 492.6913 21.76 8.8 239 203 -36 -15.06 24.07 0 29.17 6.02 8.8 0 0 10.84 21.7247867 48.5658343
"2872" "KSK" "Trebišov" 811 528447 "Kráľovský Chlmec" 2508 102 4.06 44 1.75 1075 42.86 25 0.99 251 10 14 0.55 35 1.39 78 3.11 724 28.86 68 2.71 6.86 61.8 423.948 17.16 15.87 8006 7621 -385 -4.81 9.99 73.66 48.35 15.12 7.82 23.4 13.88 14.45 21.9780619 48.4249637
"2873" "KSK" "Trebišov" 811 528455 "Kravany" 150 5 3.33 7 4.66 0 0 18 12 82 54.66 6 4 5 3.33 5 3.33 0 0 6 4 8.26 64.6 533.596 29.2 25.37 342 351 9 2.63 13.57 0 46.9 22.12 3.54 34.77 14.14 12.54 21.6414921 48.7595619
"2627" "KSK" "Michalovce" 807 528463 "Krišovská Liesková" 331 4 1.2 2 0.6 118 35.64 1 0.3 60 18.12 0 0 4 1.2 7 2.11 100 30.21 3 0.9 6.13 64.56 395.7528 27.13 22.59 868 930 62 7.14 11.85 81.17 26.14 21.93 3.88 27.55 72.66 15.91 22.028212 48.5857252
"2874" "KSK" "Trebišov" 811 528471 "Kuzmice" 695 43 6.18 45 6.47 2 0.28 58 8.34 317 45.61 69 9.92 44 6.33 61 8.77 0 0 28 4.02 7.84 60.82 476.8288 17.97 20.98 1645 1710 65 3.95 11.88 0.18 58.27 20.09 5.73 17.65 31 8.25 21.5702419 48.5788446
"2875" "KSK" "Trebišov" 811 528480 "Kysta" 194 3 1.54 15 7.73 3 1.54 15 7.73 98 50.51 12 6.18 10 5.15 5 2.57 2 1.03 17 8.76 9.09 70.08 637.0272 17.59 11.29 401 374 -27 -6.73 16.27 0.52 40.94 10.24 4.2 0 0 9.09 21.7207642 48.5151261
"2876" "KSK" "Trebišov" 811 528498 "Ladmovce" 121 2 1.65 5 4.13 35 28.92 0 0 10 8.26 0 0 2 1.65 1 0.82 59 48.76 2 1.65 6.77 76.85 520.2745 22.26 15.13 359 325 -34 -9.47 15.73 88.13 17.51 13.06 1.48 0 0 18.46 21.7811118 48.4121936
"2877" "KSK" "Trebišov" 811 528501 "Lastovce" 334 13 3.89 10 2.99 8 2.39 11 3.29 214 64.07 15 4.49 23 6.88 11 3.29 0 0 11 3.29 8.89 57.94 515.0866 22.45 26.82 1059 1147 88 8.31 8.85 0.09 67.06 24.82 2.55 52 63.39 13.43 21.62847 48.5393642
"2878" "KSK" "Trebišov" 811 528510 "Leles" 697 21 3.01 8 1.14 360 51.64 5 0.71 50 7.17 3 0.43 5 0.71 6 0.86 209 29.98 8 1.14 5.69 64.53 367.1757 22.45 19.64 1911 1774 -137 -7.17 12.23 75.2 74.58 18.35 3.14 33.62 17.29 18.32 22.025931 48.4662385
"2879" "KSK" "Trebišov" 811 528528 "Luhyňa" 170 11 6.47 11 6.47 26 15.29 13 7.64 67 39.41 3 1.76 15 8.82 3 1.76 0 0 16 9.41 8.95 67.58 604.841 15.6 12.23 317 313 -4 -1.26 15.29 0.61 47.4 11.93 5.5 0 0 7.67 21.6367889 48.489328
"2881" "KSK" "Trebišov" 811 528536 "Malé Ozorovce" 246 19 7.72 14 5.69 0 0 20 8.13 110 44.71 21 8.53 22 8.94 21 8.53 0 0 8 3.25 5.44 68.27 371.3888 14.81 14.04 555 533 -22 -3.96 17.12 0.19 57.88 13.46 5.96 0 0 8.26 21.6159327 48.6809153
"2882" "KSK" "Trebišov" 811 528544 "Malé Trakany" 367 10 2.72 8 2.17 72 19.61 5 1.36 36 9.8 0 0 1 0.27 4 1.08 190 51.77 11 2.99 8.42 68.17 573.9914 23.88 18.43 1086 1116 30 2.76 13.32 86.33 45.33 17.04 4.33 20.27 60 19.89 22.1013877 48.4010046
"2883" "KSK" "Trebišov" 811 528552 "Malý Horeš" 512 5 0.97 1 0.19 64 12.5 2 0.39 29 5.66 0 0 5 0.97 9 1.75 384 75 8 1.56 4.94 72.3 357.162 18.88 13.49 1122 1113 -9 -0.8 14.93 93.44 7.64 12.77 4.86 0 0 10.42 21.9524111 48.3958045
"2884" "KSK" "Trebišov" 811 528561 "Malý Kamenec" 198 5 2.52 2 1.01 31 15.65 0 0 9 4.54 0 0 5 2.52 4 2.02 109 55.05 3 1.51 6.07 68.7 417.009 18.04 9.78 470 445 -25 -5.32 17.61 91.52 13.04 9.78 6.09 0 0 9.89 21.7895868 48.351798
"2637" "KSK" "Michalovce" 807 528579 "Maťovské Vojkovce" 233 3 1.28 2 0.85 60 25.75 2 0.85 15 6.43 1 0.42 6 2.57 1 0.42 130 55.79 3 1.28 6.3 62.14 391.482 19.65 19.17 591 603 12 2.03 14.7 83.39 42.65 19.17 2.56 22.15 78.08 14.59 22.1406081 48.564692
"2885" "KSK" "Trebišov" 811 528587 "Michaľany" 649 44 6.77 52 8.01 35 5.39 53 8.16 228 35.13 50 7.7 74 11.4 27 4.16 4 0.61 44 6.77 6.27 59.07 370.3689 13.4 21.38 1745 1946 201 11.52 11.26 1.25 46.3 20.13 5.74 16.19 54.64 6.89 21.6213111 48.5138436
"1" "BSK" "Bratislava" 101 528595 "Bratislava - Staré Mesto" 26227 4050 15.44 1006 3.83 3259 12.42 1148 4.37 3929 14.98 1385 5.28 707 2.69 1895 7.22 163 0.62 7764 29.6 4.12 41.75 172.01 10.92 12.27 43367 38988 -4379 -10.1 20.11 2.99 50.06 12 26.21 2.14 0 2.54 17.1077474 48.148598
"2886" "KSK" "Trebišov" 811 528609 "Nižný Žipov" 413 55 13.31 35 8.47 12 2.9 27 6.53 176 42.61 46 11.13 27 6.53 13 3.14 0 0 6 1.45 7.12 60.75 432.54 19.77 24.46 1307 1503 196 15 8.43 0.28 62.54 23.29 3.32 50.28 22.9 9.58 21.6369701 48.5822759
"2887" "KSK" "Trebišov" 811 528617 "Novosad" 368 36 9.78 28 7.6 4 1.08 28 7.6 150 40.76 19 5.16 29 7.88 29 7.88 0 0 15 4.07 7.5 63.56 476.7 19.55 18.96 1028 1027 -1 -0.1 13.46 0.29 44.5 17.58 6.78 26.52 33 10.13 21.741338 48.5252875
"2888" "KSK" "Trebišov" 811 528625 "Nový Ruskov" 342 15 4.38 17 4.97 10 2.92 30 8.77 149 43.56 32 9.35 36 10.52 22 6.43 0 0 14 4.09 5.76 63.03 363.0528 11.73 12.21 644 642 -2 -0.31 16.29 0.16 31.43 11.89 12.21 0 0 5.14 21.6788958 48.6499746
"2641" "KSK" "Michalovce" 807 528633 "Oborín" 314 6 1.91 2 0.63 182 57.96 3 0.95 31 9.87 4 1.27 2 0.63 9 2.86 59 18.78 4 1.27 7.28 68.85 501.228 29.9 16.69 714 728 14 1.96 12.93 57.44 26.01 16.69 3.06 16.69 -6.98 11.81 21.8839854 48.5442204
"2890" "KSK" "Trebišov" 811 528641 "Plechotice" 344 21 6.1 35 10.17 2 0.58 24 6.97 169 49.12 16 4.65 28 8.13 22 6.39 0 0 13 3.77 6.35 68.68 436.118 18.11 15.97 784 788 4 0.51 13.08 0.13 72.96 15.35 5.41 0 0 7.74 21.6364262 48.6258634
"2905" "KSK" "Trebišov" 811 528650 "Svätuše" 351 18 5.12 0 0 90 25.64 0 0 70 19.94 1 0.28 2 0.56 5 1.42 149 42.45 4 1.13 6.28 70.19 440.7932 23.04 13.54 909 828 -81 -8.91 18.29 92.64 18.29 12.35 3.68 0 0 13.77 21.9194207 48.4291753
"2891" "KSK" "Trebišov" 811 528668 "Poľany" 192 2 1.04 7 3.64 49 25.52 1 0.52 27 14.06 0 0 0 0 2 1.04 84 43.75 3 1.56 5.57 58.13 323.7841 17.76 23.93 533 557 24 4.5 11.21 75.33 20.75 22.62 3.18 23.4 9.73 14.9 21.9908261 48.4687065
"2889" "KSK" "Trebišov" 811 528676 "Parchovany" 722 57 7.89 43 5.95 8 1.1 53 7.34 319 44.18 62 8.58 75 10.38 28 3.87 1 0.13 41 5.67 7.39 64.23 474.6597 21.74 20.61 1905 1922 17 0.89 12.49 0.15 79.39 19.17 5.29 18.62 36.12 9 21.7141695 48.7521583
"2892" "KSK" "Trebišov" 811 528684 "Pribeník" 390 12 3.07 7 1.79 82 21.02 3 0.76 52 13.33 2 0.51 5 1.28 7 1.79 193 49.48 2 0.51 6.5 66.6 432.9 15.2 15.2 929 1016 87 9.36 12.39 76.96 32.53 14.33 5.61 2.91 7.14 13.48 22.0007858 48.3888616
"2649" "KSK" "Michalovce" 807 528692 "Ptrukša" 261 4 1.53 2 0.76 162 62.06 0 0 5 1.91 0 0 1 0.38 0 0 83 31.8 1 0.38 8.7 72.66 632.142 19.34 10.16 525 494 -31 -5.9 18.36 86.13 19.92 10.16 5.47 0 0 9.72 22.1387494 48.4876298
"2893" "KSK" "Trebišov" 811 528706 "Rad" 225 6 2.66 5 2.22 66 29.33 5 2.22 36 16 1 0.44 3 1.33 2 0.88 89 39.55 2 0.88 7.25 72.84 528.09 19.78 16.37 581 552 -29 -4.99 14.93 65.83 59.35 15.83 1.08 0 0 16.85 17.10504 48.143506
"2652" "KSK" "Michalovce" 807 528714 "Ruská" 260 2 0.76 3 1.15 78 30 0 0 51 19.61 0 0 8 3.07 2 0.76 99 38.07 5 1.92 10.18 63.28 644.1904 20.66 18.52 577 609 32 5.55 14.1 78.2 66.07 18.2 4.26 16.27 251.85 14.78 22.1411229 48.5282287
"2894" "KSK" "Trebišov" 811 528722 "Sečovce" 3022 238 7.87 227 7.51 49 1.62 233 7.71 1206 39.9 203 6.71 280 9.26 216 7.14 0 0 196 6.48 7.03 53.95 379.2685 13.94 23.8 7882 8352 470 5.96 9.63 0.23 42.75 20.57 9.08 23.52 14.53 9.23 21.6553906 48.7025457
"2417" "PSK" "Vranov nad Topľou" 713 528731 "Holčíkovce" 205 14 6.82 9 4.39 1 0.48 18 8.78 78 38.04 21 10.24 35 17.07 18 8.78 0 0 3 1.46 12.24 70.11 858.1464 19.1 16.85 476 425 -51 -10.71 12.13 0 89.44 16.18 4.49 0 0 5.18 21.7242661 49.0172468
"2418" "PSK" "Vranov nad Topľou" 713 528749 "Jasenovce" 121 3 2.47 2 1.65 0 0 7 5.78 60 49.58 22 18.18 11 9.09 5 4.13 0 0 4 3.3 11.21 70.8 793.668 21.68 16.81 225 232 7 3.11 16.37 0 88.5 15.93 2.21 0 0 11.21 21.7453361 48.9955484
"2419" "PSK" "Vranov nad Topľou" 713 528757 "Jastrabie nad Topľou" 183 10 5.46 7 3.82 1 0.54 19 10.38 77 42.07 37 20.21 16 8.74 4 2.18 0 0 1 0.54 9.49 68.15 646.7435 29.4 22.49 417 453 36 8.63 13.81 0 44.77 19.82 4.01 35.33 57.43 13.47 21.6043843 48.9401445
"2420" "PSK" "Vranov nad Topľou" 713 528765 "Juskova Voľa" 186 20 10.75 4 2.15 2 1.07 17 9.13 87 46.77 19 10.21 12 6.45 4 2.15 0 0 8 4.3 6.25 55.65 347.8125 11.59 20 317 320 3 0.95 12.17 0 36.81 18.84 8.12 0 0 9.06 21.5687266 48.8788432
"2421" "PSK" "Vranov nad Topľou" 713 528773 "Kamenná Poruba" 505 174 34.45 6 1.18 6 1.18 39 7.72 148 29.3 11 2.17 43 8.51 29 5.74 0 0 18 3.56 8.33 57.18 476.3094 32.83 34.02 1131 1332 201 17.77 7.14 0 40.76 32.51 2.14 57.49 37.21 15.47 21.651445 48.8468731
"2422" "PSK" "Vranov nad Topľou" 713 528781 "Kladzany" 246 17 6.91 5 2.03 4 1.62 31 12.6 110 44.71 5 2.03 19 7.72 13 5.28 0 0 21 8.53 5.21 65.28 340.1088 12.52 11.39 571 537 -34 -5.95 18.03 0.38 17.27 10.63 9.68 0 0 8.19 21.7507445 48.8870105
"2423" "PSK" "Vranov nad Topľou" 713 528790 "Komárany" 238 15 6.3 11 4.62 4 1.68 25 10.5 100 42.01 40 16.8 17 7.14 5 2.1 0 0 14 5.88 5.58 61.39 342.5562 10.76 16.46 501 484 -17 -3.39 14.77 0.21 47.89 16.24 10.34 7.95 0 8.68 18.1294132 47.7625785
"1909" "PSK" "Humenné" 702 528803 "Košarovce" 279 23 8.24 15 5.37 4 1.43 34 12.18 105 37.63 18 6.45 32 11.46 17 6.09 0 0 13 4.65 7.9 70.29 555.291 13.47 15.26 624 633 9 1.44 10.71 0 91.56 13.96 6.82 0 0 11.37 21.7797838 49.0411753
"2424" "PSK" "Vranov nad Topľou" 713 528811 "Kučín" 181 9 4.97 8 4.41 2 1.1 8 4.41 105 58.01 10 5.52 24 13.25 3 1.65 0 0 6 3.31 8.95 64.59 578.0805 24.51 22.96 493 525 32 6.49 7.59 0.39 83.27 22.37 3.31 56.36 37.5 12 21.7469774 48.8688037
"2425" "PSK" "Vranov nad Topľou" 713 528820 "Kvakovce" 189 6 3.17 4 2.11 2 1.05 19 10.05 114 60.31 2 1.05 27 14.28 4 2.11 0 0 5 2.64 7.46 76.13 567.9298 22.91 10.5 456 523 67 14.69 19.33 0 76.61 9.55 2.86 0 0 4.02 21.6715968 48.9885931
"2426" "PSK" "Vranov nad Topľou" 713 528838 "Majerovce" 237 13 5.48 16 6.75 1 0.42 20 8.43 87 36.7 47 19.83 33 13.92 5 2.1 0 0 7 2.95 6.76 70.34 475.4984 15.51 17.3 452 444 -8 -1.77 12.36 0 80 16.85 5.39 0 0 7.66 21.7146108 48.8920044
"2427" "PSK" "Vranov nad Topľou" 713 528846 "Malá Domaša" 263 26 9.88 20 7.6 1 0.38 16 6.08 115 43.72 10 3.8 37 14.06 6 2.28 0 0 10 3.8 8.46 58.98 498.9708 20.62 22.39 448 508 60 13.39 11.09 0 88.91 21.95 5.32 33.4 38.79 15.35 21.7105248 48.9691425
"2428" "PSK" "Vranov nad Topľou" 713 528854 "Matiaška" 131 8 6.1 7 5.34 1 0.76 14 10.68 59 45.03 14 10.68 13 9.92 4 3.05 0 0 2 1.52 6.64 66.79 443.4856 19.49 21.66 272 286 14 5.15 10.47 0 11.55 20.94 4.69 0 0 9.79 21.5819054 49.0619163
"2429" "PSK" "Vranov nad Topľou" 713 528862 "Medzianky" 184 20 10.86 15 8.15 0 0 15 8.15 59 32.06 19 10.32 18 9.78 7 3.8 0 0 6 3.26 9.22 73.33 676.1026 21.33 11 317 293 -24 -7.57 18.33 0 43.33 11 6.67 0 0 6.83 21.4709592 49.0377615
"2430" "PSK" "Vranov nad Topľou" 713 528871 "Merník" 294 13 4.42 24 8.16 3 1.02 39 13.26 132 44.89 11 3.74 43 14.62 15 5.1 0 0 7 2.38 6.59 71.82 473.2938 17.43 15.31 635 607 -28 -4.41 14.82 0 24.1 14.17 4.89 0 0 10.05 21.6406983 48.9492472
"2431" "PSK" "Vranov nad Topľou" 713 528889 "Michalok" 137 2 1.45 6 4.37 1 0.72 12 8.75 67 48.9 8 5.83 25 18.24 2 1.45 0 0 5 3.64 10.46 81.56 853.1176 30.31 11.56 327 306 -21 -6.42 15.94 0 59.38 10.94 2.5 0 0 10.78 21.6326267 48.9907511
"1920" "PSK" "Humenné" 702 528897 "Nižná Sitnica" 170 5 2.94 6 3.52 0 0 17 10 90 52.94 19 11.17 12 7.05 7 4.11 0 0 7 4.11 11.28 72.81 821.2968 26.89 11.78 364 328 -36 -9.89 11.78 0 92.75 10.88 6.34 0 0 9.15 21.7934479 49.0659575
"2432" "PSK" "Vranov nad Topľou" 713 528901 "Nižný Hrabovec" 672 45 6.69 68 10.11 9 1.33 29 4.31 295 43.89 65 9.67 85 12.64 30 4.46 0 0 25 3.72 7.89 64.19 506.4591 17.53 18.71 1616 1634 18 1.11 10.97 0 72.12 18.09 5.95 28.15 28.33 11.51 21.7520624 48.8493175
"2433" "PSK" "Vranov nad Topľou" 713 528919 "Nižný Hrušov" 765 54 7.05 43 5.62 5 0.65 154 20.13 300 39.21 80 10.45 52 6.79 31 4.05 0 0 19 2.48 7.29 68.71 500.8959 16.55 14.74 1649 1592 -57 -3.46 16.05 0.06 77.89 13.99 5.87 2.28 32.14 4.96 21.7726541 48.8073315
"2434" "PSK" "Vranov nad Topľou" 713 528927 "Nižný Kručov" 218 24 11 9 4.12 6 2.75 26 11.92 83 38.07 7 3.21 36 16.51 9 4.12 0 0 10 4.58 6.94 63.07 437.7058 14.39 18.23 387 418 31 8.01 11.75 0 68.82 17.51 9.59 0 0 5.26 21.6541956 48.9098352
"2435" "PSK" "Vranov nad Topľou" 713 528935 "Nová Kelča" 168 11 6.54 10 5.95 1 0.59 14 8.33 68 40.47 19 11.3 17 10.11 5 2.97 0 0 9 5.35 8.57 71.79 615.2403 16.48 15.08 353 385 32 9.07 13.13 0 89.39 13.69 5.87 0 0 4.42 21.6945366 49.0597734
"2436" "PSK" "Vranov nad Topľou" 713 528943 "Ondavské Matiašovce" 276 21 7.6 16 5.79 3 1.08 15 5.43 118 42.75 31 11.23 31 11.23 13 4.71 0 0 10 3.62 6.67 65.12 434.3504 29.01 23.13 808 825 17 2.1 11.38 0 88.13 21.79 4.53 40.07 37.77 14.3 21.7458834 48.9348424
"1923" "PSK" "Humenné" 702 528951 "Pakostov" 253 13 5.13 12 4.74 1 0.39 27 10.67 130 51.38 25 9.88 19 7.5 4 1.58 0 0 13 5.13 9.07 74.27 673.6289 21.34 14.23 503 463 -40 -7.95 14.23 0 70.08 13.6 5.02 0 0 12.53 21.8258208 49.0928477
"2437" "PSK" "Vranov nad Topľou" 713 528960 "Pavlovce" 366 26 7.1 16 4.37 1 0.27 26 7.1 107 29.23 48 13.11 100 27.32 14 3.82 0 0 10 2.73 10.37 69.65 722.2705 22.73 20.72 710 762 52 7.32 12.17 0.13 64.3 19.65 3.48 9.97 33.93 9.58 21.4405687 49.0259858
"2438" "PSK" "Vranov nad Topľou" 713 528978 "Petkovce" 81 7 8.64 1 1.23 2 2.46 8 9.87 41 50.61 6 7.4 6 7.4 4 4.93 0 0 3 3.7 10.2 69.08 704.616 17.76 15.13 148 147 -1 -0.68 18.42 0 32.89 13.82 5.26 0 0 8.84 21.5981156 49.0016959
"2439" "PSK" "Vranov nad Topľou" 713 528986 "Petrovce" 217 7 3.22 14 6.45 5 2.3 13 5.99 121 55.76 1 0.46 21 9.67 5 2.3 0 0 8 3.68 7.28 74.26 540.6128 23.69 12.76 444 453 9 2.03 18.45 0 5.01 12.07 5.92 0 0 9.93 21.4834604 49.0015919
"2440" "PSK" "Vranov nad Topľou" 713 528994 "Piskorovce" 77 3 3.89 3 3.89 1 1.29 3 3.89 47 61.03 7 9.09 3 3.89 2 2.59 0 0 2 2.59 9.86 77.78 766.9108 30.56 11.11 160 142 -18 -11.25 22.92 0 4.86 10.42 2.08 0 0 6.34 21.7320454 49.1058104
"2441" "PSK" "Vranov nad Topľou" 713 529001 "Poša" 309 29 9.38 20 6.47 1 0.32 23 7.44 127 41.1 29 9.38 47 15.21 3 0.97 0 0 12 3.88 7.33 50.44 369.7252 16.63 34.68 822 941 119 14.48 10.39 0 27.02 27.24 4.38 39.8 67.45 12.96 21.7542592 48.8387462
"1926" "PSK" "Humenné" 702 529010 "Prituľany" 36 3 8.33 1 2.77 1 2.77 4 11.11 7 19.44 3 8.33 6 16.66 1 2.77 0 0 1 2.77 9.26 84.13 779.0438 39.68 4.76 67 54 -13 -19.4 33.33 0 11.11 4.76 4.76 0 0 12.96 21.7753771 49.1287405
"2442" "PSK" "Vranov nad Topľou" 713 529028 "Prosačov" 70 2 2.85 2 2.85 0 0 6 8.57 42 60 3 4.28 1 1.42 3 4.28 0 0 3 4.28 5.11 52.07 266.0777 30.41 36.87 191 235 44 23.04 6.45 0 8.76 34.56 1.38 67.56 35.71 16.6 21.5356712 49.0438588
"2443" "PSK" "Vranov nad Topľou" 713 529036 "Radvanovce" 129 14 10.85 6 4.65 1 0.77 19 14.72 47 36.43 8 6.2 16 12.4 9 6.97 0 0 5 3.87 8.53 64.15 547.1995 15.57 19.81 193 211 18 9.33 14.62 0 55.66 18.4 4.25 0 0 9.48 21.4601944 49.0506999
"2444" "PSK" "Vranov nad Topľou" 713 529044 "Rafajovce" 70 2 2.85 2 2.85 1 1.42 3 4.28 31 44.28 5 7.14 11 15.71 2 2.85 0 0 2 2.85 8.42 69.07 581.5694 29.38 25.77 171 190 19 11.11 13.4 0 12.89 25.26 1.03 24.19 28.57 13.16 21.7359148 49.0454186
"2445" "PSK" "Vranov nad Topľou" 713 529052 "Remeniny" 157 16 10.19 14 8.91 5 3.18 13 8.28 56 35.66 19 12.1 15 9.55 5 3.18 0 0 4 2.54 9.6 67.01 643.296 16.67 20.07 295 302 7 2.37 15.65 0 26.19 18.03 4.76 0 0 5.96 21.5503318 49.0368979
"1928" "PSK" "Humenné" 702 529061 "Rohožník" 27 1 3.7 0 0 0 0 0 0 14 51.85 1 3.7 3 11.11 1 3.7 0 0 1 3.7 3.7 71.79 265.623 35.9 20.51 43 27 -16 -37.21 23.08 0 2.56 17.95 2.56 0 0 40.74 21.7626365 49.1114697
"2446" "PSK" "Vranov nad Topľou" 713 529079 "Rudlov" 272 19 6.98 14 5.14 0 0 28 10.29 119 43.75 46 16.91 14 5.14 10 3.67 0 0 7 2.57 8.97 64.43 577.9371 21.83 21.37 642 680 38 5.92 10.69 0.15 21.53 20.61 4.43 29.35 50.39 12.5 21.5713332 48.9230208
"1931" "PSK" "Humenné" 702 529087 "Ruská Kajňa" 74 6 8.1 7 9.45 1 1.35 5 6.75 35 47.29 5 6.75 4 5.4 4 5.4 0 0 0 0 6.31 81.98 517.2938 35.14 9.01 135 111 -24 -17.78 29.73 0 8.11 9.01 5.41 0 0 9.91 21.8390826 49.1190202
"1932" "PSK" "Humenné" 702 529095 "Ruská Poruba" 128 15 11.71 5 3.9 7 5.46 13 10.15 57 44.53 8 6.25 7 5.46 3 2.34 0 0 4 3.12 9.66 72.98 704.9868 29.44 12.9 284 238 -46 -16.2 23.39 0 6.05 12.1 2.42 0 0 11.76 21.7896846 49.1427028
"2447" "PSK" "Vranov nad Topľou" 713 529109 "Ruská Voľa" 35 3 8.57 1 2.85 0 0 5 14.28 17 48.57 3 8.57 1 2.85 0 0 0 0 0 0 8.54 62.2 531.188 35.37 29.27 85 82 -3 -3.53 19.51 0 13.41 29.27 1.22 46.43 8.33 14.63 21.5897706 49.0963001
"2461" "PSK" "Vranov nad Topľou" 713 529117 "Vyšný Kazimír" 116 9 7.75 5 4.31 2 1.72 10 8.62 35 30.17 7 6.03 34 29.31 5 4.31 0 0 1 0.86 5.61 73.13 410.2593 26.87 17.41 214 196 -18 -8.41 20.4 0 21.89 15.92 4.48 0 0 6.12 21.6807832 48.9395401
"2448" "PSK" "Vranov nad Topľou" 713 529125 "Sačurov" 721 49 6.79 47 6.51 8 1.1 80 11.09 315 43.68 43 5.96 86 11.92 22 3.05 0 0 35 4.85 7.87 56.68 446.0716 20.76 30.85 1992 2338 346 17.37 9.73 0 49.37 26.68 4.22 32.83 37.85 9.75 21.6951281 48.8211237
"2449" "PSK" "Vranov nad Topľou" 713 529133 "Sečovská Polianka" 1050 130 12.38 50 4.76 13 1.23 73 6.95 454 43.23 116 11.04 91 8.66 30 2.85 0 0 52 4.95 7.59 66.28 503.0652 19.02 18.15 2666 2780 114 4.28 12.39 0.04 62.5 17.45 6.01 17.43 43.94 7.77 21.6805313 48.7861116
"2450" "PSK" "Vranov nad Topľou" 713 529141 "Sedliská" 585 41 7 14 2.39 2 0.34 40 6.83 199 34.01 146 24.95 45 7.69 70 11.96 0 0 17 2.9 8.04 64.8 520.992 22.26 20.58 1266 1380 114 9 11.94 0 65.19 19.36 5.59 14.54 70.43 9.64 21.7320787 48.907619
"2451" "PSK" "Vranov nad Topľou" 713 529150 "Skrabské" 249 8 3.21 11 4.41 1 0.4 45 18.07 123 49.39 13 5.22 22 8.83 5 2 0 0 10 4.01 7 63.77 446.39 26.16 26.16 725 786 61 8.41 10.94 0 87.3 24.78 4.03 36.43 25 15.39 21.5778146 49.0080516
"2452" "PSK" "Vranov nad Topľou" 713 529168 "Slovenská Kajňa" 350 34 9.71 20 5.71 1 0.28 28 8 141 40.28 39 11.14 28 8 21 6 0 0 17 4.85 7.04 66.67 469.3568 16.22 13.94 820 781 -39 -4.76 12.29 0 91.13 13.31 6.97 0 0 6.27 21.6993848 48.965162
"2453" "PSK" "Vranov nad Topľou" 713 529176 "Soľ" 757 67 8.85 42 5.54 7 0.92 34 4.49 403 53.23 60 7.92 52 6.86 20 2.64 2 0.26 28 3.69 8.38 58.23 487.9674 24.12 26.75 2240 2505 265 11.83 8.19 0 61.44 25.27 4.94 49.74 31.43 15.73 21.5973326 48.9267445
"2454" "PSK" "Vranov nad Topľou" 713 529184 "Štefanovce" 54 5 9.25 4 7.4 4 7.4 3 5.55 20 37.03 3 5.55 9 16.66 2 3.7 0 0 0 0 7.96 74.34 591.7464 25.66 16.81 112 113 1 0.89 18.58 0 43.36 15.04 5.31 0 0 7.96 21.773959 48.9600275
"2455" "PSK" "Vranov nad Topľou" 713 529192 "Tovarné" 497 24 4.82 18 3.62 5 1 32 6.43 244 49.09 37 7.44 57 11.46 31 6.23 0 0 20 4.02 6.41 68.23 437.3543 19 15.07 1083 999 -84 -7.76 17.85 0.1 73.9 11.9 6.24 0 0 6.01 21.7576941 48.9123013
"2456" "PSK" "Vranov nad Topľou" 713 529206 "Tovarnianska Polianka" 72 5 6.94 5 6.94 0 0 4 5.55 30 41.66 14 19.44 5 6.94 3 4.16 0 0 2 2.77 5.41 78.1 422.521 19.05 11.43 123 111 -12 -9.76 21.9 0 50.48 11.43 2.86 0 0 6.31 21.77249 48.8993496
"2457" "PSK" "Vranov nad Topľou" 713 529214 "Vavrinec" 46 1 2.17 1 2.17 0 0 7 15.21 18 39.13 4 8.69 8 17.39 2 4.34 0 0 1 2.17 15 77.78 1166.7 31.75 11.11 62 60 -2 -3.23 22.22 0 7.94 11.11 0 0 0 10 21.5961355 49.0495678
"2458" "PSK" "Vranov nad Topľou" 713 529222 "Vechec" 713 84 11.78 24 3.36 8 1.12 50 7.01 256 35.9 49 6.87 145 20.33 44 6.17 0 0 23 3.22 8.02 54.2 434.684 26.97 34.72 2300 2819 519 22.57 6.97 0 78.5 32.44 3.34 50.9 45.24 16.28 21.6243775 48.8724591
"2459" "PSK" "Vranov nad Topľou" 713 529231 "Vlača" 118 9 7.62 8 6.77 2 1.69 10 8.47 43 36.44 24 20.33 9 7.62 4 3.38 0 0 2 1.69 6.41 66.95 429.1495 16.95 18.64 239 234 -5 -2.09 14.83 0 32.63 17.8 5.08 0 0 8.55 21.5104235 49.0494603
